date,time,open,high,low,close
2024-08-05,02:33,1.09079,1.09084,1.0907499999999999,1.09076
2024-08-05,02:34,1.09076,1.09089,1.09076,1.09089
2024-08-05,02:35,1.09088,1.09105,1.09088,1.09105
2024-08-05,02:36,1.09104,1.09109,1.09098,1.09104
2024-08-05,02:37,1.09102,1.09104,1.0909,1.09094
2024-08-05,02:38,1.09093,1.09099,1.0909,1.09099
2024-08-05,02:39,1.091,1.091,1.09091,1.09093
2024-08-05,02:40,1.09093,1.09094,1.09064,1.09064
2024-08-05,02:41,1.09065,1.09069,1.09062,1.09068
2024-08-05,02:42,1.09068,1.09069,1.09063,1.09064
2024-08-05,02:43,1.09064,1.09081,1.09064,1.0908
2024-08-05,02:44,1.0908,1.09081,1.09064,1.09068
2024-08-05,02:45,1.09067,1.0908,1.09063,1.09079
2024-08-05,02:46,1.09079,1.09081,1.09074,1.0907499999999999
2024-08-05,02:47,1.09076,1.09076,1.09059,1.09059
2024-08-05,02:48,1.0906,1.0906,1.09045,1.09054
2024-08-05,02:49,1.09054,1.09061,1.09051,1.09061
2024-08-05,02:50,1.09061,1.09061,1.09051,1.09051
2024-08-05,02:51,1.09052,1.09054,1.09044,1.09052
2024-08-05,02:52,1.09052,1.09083,1.09052,1.09079
2024-08-05,02:53,1.0908,1.09094,1.0908,1.09085
2024-08-05,02:54,1.09085,1.09099,1.09083,1.09098
2024-08-05,02:55,1.09098,1.09106,1.09094,1.09095
2024-08-05,02:56,1.09097,1.09104,1.09094,1.09104
2024-08-05,02:57,1.09104,1.09113,1.09102,1.09103
2024-08-05,02:58,1.09105,1.09115,1.09105,1.09106
2024-08-05,02:59,1.09106,1.09106,1.09101,1.09104
2024-08-05,03:00,1.09105,1.09114,1.09099,1.0911
2024-08-05,03:01,1.0911,1.09118,1.09102,1.09113
2024-08-05,03:02,1.09112,1.09112,1.091,1.09101
2024-08-05,03:03,1.091,1.09115,1.09098,1.09114
2024-08-05,03:04,1.09114,1.09115,1.091,1.09101
2024-08-05,03:05,1.091,1.09106,1.09094,1.091
2024-08-05,03:06,1.091,1.09104,1.09099,1.09103
2024-08-05,03:07,1.09102,1.09104,1.09068,1.0907499999999999
2024-08-05,03:08,1.09076,1.0908,1.0907499999999999,1.0907499999999999
2024-08-05,03:09,1.0907499999999999,1.09093,1.0907499999999999,1.09085
2024-08-05,03:10,1.09085,1.09103,1.09077,1.09098
2024-08-05,03:11,1.09098,1.091,1.09093,1.09098
2024-08-05,03:12,1.09096,1.09097,1.09091,1.09095
2024-08-05,03:13,1.09095,1.09103,1.0909200000000001,1.091
2024-08-05,03:14,1.09099,1.09124,1.09096,1.09121
2024-08-05,03:15,1.09122,1.09134,1.09116,1.09118
2024-08-05,03:16,1.09117,1.09144,1.09116,1.09134
2024-08-05,03:17,1.09133,1.09165,1.09133,1.09161
2024-08-05,03:18,1.09162,1.09163,1.09135,1.09156
2024-08-05,03:19,1.09156,1.09166,1.09145,1.09163
2024-08-05,03:20,1.09162,1.09186,1.09161,1.09183
2024-08-05,03:21,1.09183,1.09195,1.09179,1.09195
2024-08-05,03:22,1.09194,1.09194,1.09159,1.09159
2024-08-05,03:23,1.09159,1.09184,1.09155,1.0918
2024-08-05,03:24,1.09179,1.092,1.09179,1.09195
2024-08-05,03:25,1.09195,1.09221,1.09194,1.0922
2024-08-05,03:26,1.0922,1.09221,1.09208,1.09209
2024-08-05,03:27,1.09208,1.09214,1.09198,1.09214
2024-08-05,03:28,1.09214,1.09224,1.09211,1.09218
2024-08-05,03:29,1.09215,1.09219,1.09205,1.09216
2024-08-05,03:30,1.09218,1.09218,1.0919,1.0919
2024-08-05,03:31,1.0919,1.092,1.09183,1.0919
2024-08-05,03:32,1.09191,1.092,1.09184,1.09191
2024-08-05,03:33,1.0919,1.09192,1.09183,1.0919
2024-08-05,03:34,1.0919,1.09214,1.0919,1.09212
2024-08-05,03:35,1.09213,1.09214,1.09179,1.09179
2024-08-05,03:36,1.09177,1.0918,1.09155,1.09164
2024-08-05,03:37,1.09164,1.09165,1.09144,1.09144
2024-08-05,03:38,1.09144,1.09161,1.09142,1.09158
2024-08-05,03:39,1.09158,1.09164,1.09154,1.09157
2024-08-05,03:40,1.09155,1.09173,1.09142,1.09172
2024-08-05,03:41,1.09172,1.09175,1.09162,1.09174
2024-08-05,03:42,1.09172,1.09172,1.0916,1.09168
2024-08-05,03:43,1.09168,1.09192,1.09167,1.0918
2024-08-05,03:44,1.09179,1.09179,1.09164,1.09173
2024-08-05,03:45,1.09172,1.09175,1.09161,1.09174
2024-08-05,03:46,1.09175,1.09178,1.09165,1.09175
2024-08-05,03:47,1.09175,1.09195,1.09174,1.09191
2024-08-05,03:48,1.09191,1.09199,1.09178,1.09194
2024-08-05,03:49,1.09194,1.0922,1.09192,1.09205
2024-08-05,03:50,1.09207,1.09221,1.09207,1.09214
2024-08-05,03:51,1.09214,1.09214,1.09196,1.09201
2024-08-05,03:52,1.09202,1.09211,1.09189,1.09204
2024-08-05,03:53,1.09204,1.09207,1.09199,1.09205
2024-08-05,03:54,1.09207,1.09214,1.09188,1.09191
2024-08-05,03:55,1.09188,1.09195,1.09163,1.09186
2024-08-05,03:56,1.09186,1.09198,1.09184,1.09198
2024-08-05,03:57,1.09195,1.09195,1.09179,1.09183
2024-08-05,03:58,1.09184,1.09184,1.09168,1.09171
2024-08-05,03:59,1.09173,1.09173,1.0916,1.09168
2024-08-05,04:00,1.09167,1.09167,1.09137,1.09137
2024-08-05,04:01,1.09137,1.09143,1.09126,1.09131
2024-08-05,04:02,1.09124,1.09152,1.09124,1.09146
2024-08-05,04:03,1.09146,1.09162,1.09129,1.09129
2024-08-05,04:04,1.09129,1.09135,1.09119,1.09133
2024-08-05,04:05,1.09134,1.09146,1.09134,1.09135
2024-08-05,04:06,1.09134,1.09148,1.09129,1.09148
2024-08-05,04:07,1.09148,1.09157,1.0913,1.09149
2024-08-05,04:08,1.09147,1.0917,1.09144,1.09167
2024-08-05,04:09,1.09165,1.09174,1.0915,1.09154
2024-08-05,04:10,1.09154,1.09164,1.09149,1.09149
2024-08-05,04:11,1.0915,1.0916,1.09148,1.09154
2024-08-05,04:12,1.0915300000000001,1.09178,1.0915300000000001,1.09175
2024-08-05,04:13,1.09173,1.09193,1.09169,1.09191
2024-08-05,04:14,1.09191,1.092,1.09184,1.09195
2024-08-05,04:15,1.09195,1.09199,1.09174,1.09174
2024-08-05,04:16,1.09175,1.09175,1.0915300000000001,1.09163
2024-08-05,04:17,1.09163,1.09182,1.09157,1.09171
2024-08-05,04:18,1.09171,1.09181,1.0916,1.09179
2024-08-05,04:19,1.09179,1.09206,1.09179,1.09206
2024-08-05,04:20,1.09206,1.09214,1.09194,1.09201
2024-08-05,04:21,1.09201,1.09205,1.09194,1.09205
2024-08-05,04:22,1.09205,1.09208,1.09178,1.09179
2024-08-05,04:23,1.0918,1.09189,1.09165,1.09166
2024-08-05,04:24,1.09167,1.09179,1.09166,1.09179
2024-08-05,04:25,1.0918,1.09204,1.09171,1.09204
2024-08-05,04:26,1.09203,1.09205,1.09178,1.09187
2024-08-05,04:27,1.09187,1.09199,1.09175,1.09177
2024-08-05,04:28,1.09177,1.09178,1.09168,1.09169
2024-08-05,04:29,1.0917,1.09187,1.0917,1.09185
2024-08-05,04:30,1.09183,1.09193,1.09175,1.09175
2024-08-05,04:31,1.09176,1.0918,1.0916,1.09163
2024-08-05,04:32,1.0916,1.0916,1.09139,1.09147
2024-08-05,04:33,1.09147,1.09151,1.09137,1.09145
2024-08-05,04:34,1.09145,1.0915300000000001,1.0914,1.09149
2024-08-05,04:35,1.09149,1.09151,1.09142,1.09146
2024-08-05,04:36,1.09146,1.0917,1.09146,1.09168
2024-08-05,04:37,1.09168,1.0917,1.09146,1.09146
2024-08-05,04:38,1.09147,1.09147,1.09133,1.09141
2024-08-05,04:39,1.09143,1.09167,1.09143,1.09167
2024-08-05,04:40,1.09168,1.09189,1.09168,1.09184
2024-08-05,04:41,1.09185,1.09185,1.09161,1.09164
2024-08-05,04:42,1.09164,1.09174,1.0916,1.09163
2024-08-05,04:43,1.09162,1.09166,1.0915300000000001,1.0915300000000001
2024-08-05,04:44,1.09154,1.09179,1.0915300000000001,1.09172
2024-08-05,04:45,1.09172,1.09194,1.09168,1.09192
2024-08-05,04:46,1.09193,1.09198,1.0919,1.0919
2024-08-05,04:47,1.09189,1.09198,1.09181,1.09184
2024-08-05,04:48,1.09186,1.09187,1.0918,1.09184
2024-08-05,04:49,1.09184,1.09189,1.09171,1.09185
2024-08-05,04:50,1.09177,1.09177,1.09155,1.09158
2024-08-05,04:51,1.09159,1.09159,1.09139,1.09145
2024-08-05,04:52,1.09145,1.09165,1.09144,1.09164
2024-08-05,04:53,1.09164,1.09174,1.09158,1.09171
2024-08-05,04:54,1.09171,1.09174,1.09165,1.0917
2024-08-05,04:55,1.09173,1.09184,1.0917,1.09184
2024-08-05,04:56,1.09184,1.092,1.09184,1.09189
2024-08-05,04:57,1.0919,1.09199,1.0918,1.09195
2024-08-05,04:58,1.0919699999999999,1.09199,1.09184,1.09185
2024-08-05,04:59,1.09185,1.0919,1.09177,1.09189
2024-08-05,05:00,1.09189,1.09201,1.09185,1.09189
2024-08-05,05:01,1.0919,1.0919699999999999,1.09188,1.09195
2024-08-05,05:02,1.09194,1.09205,1.09184,1.09186
2024-08-05,05:03,1.09186,1.09186,1.09149,1.0915
2024-08-05,05:04,1.0915,1.09164,1.0915,1.0916
2024-08-05,05:05,1.0916,1.09177,1.09159,1.09177
2024-08-05,05:06,1.0918,1.0918,1.09165,1.09169
2024-08-05,05:07,1.09167,1.0917,1.09161,1.09164
2024-08-05,05:08,1.09165,1.09171,1.09155,1.09155
2024-08-05,05:09,1.0915300000000001,1.09155,1.09139,1.09142
2024-08-05,05:10,1.09144,1.0916,1.09144,1.0916
2024-08-05,05:11,1.0916,1.09169,1.09158,1.09164
2024-08-05,05:12,1.09164,1.09169,1.09154,1.09154
2024-08-05,05:13,1.09154,1.09154,1.09131,1.0913599999999999
2024-08-05,05:14,1.0913599999999999,1.09139,1.0913,1.09134
2024-08-05,05:15,1.09134,1.0914,1.09132,1.09139
2024-08-05,05:16,1.09139,1.09149,1.09138,1.09144
2024-08-05,05:17,1.09143,1.09144,1.09135,1.09138
2024-08-05,05:18,1.09138,1.09141,1.09131,1.09135
2024-08-05,05:19,1.09135,1.09138,1.09131,1.09131
2024-08-05,05:20,1.09131,1.09159,1.0913,1.09157
2024-08-05,05:21,1.09156,1.09167,1.09154,1.09167
2024-08-05,05:22,1.09165,1.09186,1.09165,1.09184
2024-08-05,05:23,1.09184,1.09187,1.09178,1.0918
2024-08-05,05:24,1.0918,1.09185,1.09178,1.09179
2024-08-05,05:25,1.09179,1.09185,1.09176,1.09176
2024-08-05,05:26,1.09176,1.09191,1.09175,1.0919
2024-08-05,05:27,1.0919,1.09216,1.0919,1.0921
2024-08-05,05:28,1.0921,1.09211,1.09202,1.09204
2024-08-05,05:29,1.09205,1.09206,1.09179,1.09184
2024-08-05,05:30,1.09184,1.09194,1.09184,1.09187
2024-08-05,05:31,1.09187,1.09195,1.09182,1.0919
2024-08-05,05:32,1.09191,1.09194,1.09173,1.09178
2024-08-05,05:33,1.09178,1.0919,1.09172,1.09175
2024-08-05,05:34,1.09177,1.09179,1.09164,1.09169
2024-08-05,05:35,1.09169,1.09181,1.09163,1.09168
2024-08-05,05:36,1.09164,1.09173,1.09164,1.0917
2024-08-05,05:37,1.09171,1.09173,1.0916,1.09163
2024-08-05,05:38,1.09164,1.09183,1.09163,1.09178
2024-08-05,05:39,1.09177,1.09178,1.09174,1.09174
2024-08-05,05:40,1.09174,1.0918,1.09168,1.09178
2024-08-05,05:41,1.09179,1.09183,1.09172,1.09178
2024-08-05,05:42,1.09178,1.0918,1.09171,1.09177
2024-08-05,05:43,1.09178,1.09182,1.09172,1.09173
2024-08-05,05:44,1.09173,1.09183,1.09167,1.09182
2024-08-05,05:45,1.09181,1.0919,1.0918,1.09184
2024-08-05,05:46,1.09184,1.09199,1.09184,1.09195
2024-08-05,05:47,1.09196,1.09208,1.09192,1.09199
2024-08-05,05:48,1.09199,1.09203,1.09193,1.092
2024-08-05,05:49,1.09199,1.09208,1.0919699999999999,1.09199
2024-08-05,05:50,1.09199,1.092,1.09196,1.092
2024-08-05,05:51,1.09201,1.09214,1.092,1.09214
2024-08-05,05:52,1.09214,1.0922,1.09212,1.0922
2024-08-05,05:53,1.0922,1.09239,1.09219,1.09238
2024-08-05,05:54,1.09237,1.09238,1.09223,1.09225
2024-08-05,05:55,1.09221,1.09231,1.09214,1.09229
2024-08-05,05:56,1.09229,1.09235,1.09215,1.09225
2024-08-05,05:57,1.09224,1.09225,1.09215,1.09223
2024-08-05,05:58,1.09223,1.09226,1.09215,1.09223
2024-08-05,05:59,1.09223,1.09223,1.09213,1.09217
2024-08-05,06:00,1.09217,1.09226,1.09217,1.09225
2024-08-05,06:01,1.09224,1.09233,1.09224,1.09226
2024-08-05,06:02,1.09228,1.09235,1.09227,1.09235
2024-08-05,06:03,1.09235,1.09239,1.09232,1.09238
2024-08-05,06:04,1.09238,1.09238,1.0922,1.09226
2024-08-05,06:05,1.09226,1.0924,1.09226,1.09231
2024-08-05,06:06,1.09231,1.09231,1.09212,1.09215
2024-08-05,06:07,1.09215,1.09219,1.09209,1.09216
2024-08-05,06:08,1.09215,1.09215,1.09209,1.0921
2024-08-05,06:09,1.0921,1.09235,1.09208,1.09235
2024-08-05,06:10,1.09239,1.0924800000000001,1.09239,1.09239
2024-08-05,06:11,1.0924,1.09243,1.09233,1.09243
2024-08-05,06:12,1.09244,1.09249,1.09241,1.09245
2024-08-05,06:13,1.09245,1.09254,1.09241,1.09253
2024-08-05,06:14,1.09252,1.09255,1.09241,1.09242
2024-08-05,06:15,1.09241,1.09242,1.09232,1.09235
2024-08-05,06:16,1.09235,1.0924,1.09229,1.09229
2024-08-05,06:17,1.09229,1.09235,1.09218,1.09218
2024-08-05,06:18,1.09218,1.09218,1.09212,1.09214
2024-08-05,06:19,1.09213,1.09215,1.09209,1.09213
2024-08-05,06:20,1.09213,1.09227,1.0921,1.09226
2024-08-05,06:21,1.09225,1.09236,1.09221,1.09235
2024-08-05,06:22,1.09235,1.09235,1.0922,1.09228
2024-08-05,06:23,1.09229,1.09241,1.09229,1.09241
2024-08-05,06:24,1.0924,1.0924,1.09224,1.09234
2024-08-05,06:25,1.09233,1.09234,1.09222,1.09224
2024-08-05,06:26,1.09225,1.0924,1.09225,1.09239
2024-08-05,06:27,1.09238,1.09239,1.09222,1.09225
2024-08-05,06:28,1.09225,1.09227,1.09221,1.09223
2024-08-05,06:29,1.09224,1.09224,1.09211,1.09212
2024-08-05,06:30,1.09215,1.09235,1.09215,1.09232
2024-08-05,06:31,1.09232,1.09254,1.09232,1.0924800000000001
2024-08-05,06:32,1.09249,1.09254,1.09241,1.09251
2024-08-05,06:33,1.09251,1.09251,1.0924,1.09242
2024-08-05,06:34,1.09242,1.09244,1.09234,1.09239
2024-08-05,06:35,1.09241,1.09245,1.09238,1.09245
2024-08-05,06:36,1.09245,1.09247,1.09241,1.09241
2024-08-05,06:37,1.09241,1.09246,1.09236,1.09243
2024-08-05,06:38,1.09243,1.09249,1.09238,1.0924800000000001
2024-08-05,06:39,1.09247,1.09253,1.09243,1.09253
2024-08-05,06:40,1.0925,1.0925799999999999,1.09249,1.09251
2024-08-05,06:41,1.09254,1.0925799999999999,1.09245,1.09249
2024-08-05,06:42,1.0925,1.0925,1.09239,1.09245
2024-08-05,06:43,1.09245,1.09252,1.09244,1.09251
2024-08-05,06:44,1.09251,1.09253,1.09247,1.0925
2024-08-05,06:45,1.09243,1.0924800000000001,1.0923,1.0924800000000001
2024-08-05,06:46,1.09247,1.09252,1.09229,1.09232
2024-08-05,06:47,1.09233,1.09243,1.09232,1.09243
2024-08-05,06:48,1.09242,1.0924800000000001,1.09238,1.0924
2024-08-05,06:49,1.0924,1.0924800000000001,1.09237,1.09247
2024-08-05,06:50,1.0924800000000001,1.09249,1.09237,1.09237
2024-08-05,06:51,1.09235,1.0924800000000001,1.09235,1.09247
2024-08-05,06:52,1.09246,1.09256,1.09244,1.09254
2024-08-05,06:53,1.09255,1.09259,1.0925,1.0925
2024-08-05,06:54,1.09251,1.0925799999999999,1.09245,1.09255
2024-08-05,06:55,1.09257,1.0925799999999999,1.0925,1.09256
2024-08-05,06:56,1.09256,1.0929,1.09247,1.0929
2024-08-05,06:57,1.09294,1.09311,1.09287,1.09311
2024-08-05,06:58,1.09311,1.09312,1.0929,1.093
2024-08-05,06:59,1.093,1.0930900000000001,1.09297,1.09306
2024-08-05,07:00,1.09306,1.09315,1.09301,1.09311
2024-08-05,07:01,1.09311,1.09331,1.09311,1.09326
2024-08-05,07:02,1.09326,1.09338,1.09324,1.09337
2024-08-05,07:03,1.09336,1.09341,1.09335,1.09336
2024-08-05,07:04,1.09336,1.09338,1.0931899999999999,1.0932
2024-08-05,07:05,1.0932,1.0932,1.093,1.09301
2024-08-05,07:06,1.09301,1.09316,1.09293,1.09311
2024-08-05,07:07,1.09311,1.09311,1.09286,1.09289
2024-08-05,07:08,1.09289,1.0929,1.09276,1.09282
2024-08-05,07:09,1.09282,1.09303,1.09279,1.09303
2024-08-05,07:10,1.09306,1.09312,1.093,1.09311
2024-08-05,07:11,1.09311,1.09317,1.09306,1.09311
2024-08-05,07:12,1.09312,1.09321,1.09308,1.0932
2024-08-05,07:13,1.0932,1.09328,1.0931899999999999,1.09325
2024-08-05,07:14,1.09331,1.09334,1.09328,1.09331
2024-08-05,07:15,1.09332,1.09332,1.09307,1.09307
2024-08-05,07:16,1.09308,1.09325,1.09308,1.09315
2024-08-05,07:17,1.09311,1.09329,1.09307,1.09314
2024-08-05,07:18,1.09311,1.09323,1.0931,1.0931899999999999
2024-08-05,07:19,1.09318,1.09324,1.09313,1.09323
2024-08-05,07:20,1.09324,1.09331,1.09317,1.0933
2024-08-05,07:21,1.09331,1.09338,1.09323,1.09327
