time,open,high,low,close
2025-01-08 16:00:00,1.23559,1.23636,1.23559,1.23607
2025-01-08 16:01:00,1.23604,1.23651,1.23581,1.23637
2025-01-08 16:02:00,1.23639,1.23661,1.23615,1.23642
2025-01-08 16:03:00,1.2364,1.2364,1.23597,1.2361
2025-01-08 16:04:00,1.23607,1.23613,1.23575,1.23576
2025-01-08 16:05:00,1.23578,1.23579,1.23545,1.23548
2025-01-08 16:06:00,1.23548,1.23556,1.23532,1.23552
2025-01-08 16:07:00,1.23552,1.2358500000000001,1.23548,1.23574
2025-01-08 16:08:00,1.23575,1.2358500000000001,1.23551,1.23563
2025-01-08 16:09:00,1.23563,1.23577,1.23528,1.23528
2025-01-08 16:10:00,1.23528,1.23543,1.23519,1.23523
2025-01-08 16:11:00,1.23523,1.23545,1.23523,1.2352400000000001
2025-01-08 16:12:00,1.23523,1.23527,1.2349,1.23491
2025-01-08 16:13:00,1.2349,1.23532,1.2349,1.23517
2025-01-08 16:14:00,1.23516,1.2356,1.23513,1.23526
2025-01-08 16:15:00,1.23523,1.23525,1.23467,1.23472
2025-01-08 16:16:00,1.23472,1.23472,1.23415,1.23416
2025-01-08 16:17:00,1.23417,1.23445,1.23411,1.23438
2025-01-08 16:18:00,1.23438,1.23455,1.2343600000000001,1.23443
2025-01-08 16:19:00,1.2343600000000001,1.2346300000000001,1.23422,1.2343
2025-01-08 16:20:00,1.23429,1.2347299999999999,1.23429,1.2347299999999999
2025-01-08 16:21:00,1.23471,1.23471,1.23416,1.2342
2025-01-08 16:22:00,1.23403,1.23407,1.23385,1.23395
2025-01-08 16:23:00,1.23396,1.23425,1.23391,1.23425
2025-01-08 16:24:00,1.23425,1.23426,1.23393,1.23401
2025-01-08 16:25:00,1.23403,1.23407,1.23374,1.23377
2025-01-08 16:26:00,1.23376,1.23385,1.2336,1.2337500000000001
2025-01-08 16:27:00,1.23374,1.23396,1.23364,1.23373
2025-01-08 16:28:00,1.23373,1.23374,1.23343,1.23347
2025-01-08 16:29:00,1.23346,1.23347,1.23335,1.23344
2025-01-08 16:30:00,1.23343,1.23345,1.23312,1.23345
2025-01-08 16:31:00,1.23348,1.23364,1.23327,1.23333
2025-01-08 16:32:00,1.23334,1.23372,1.23322,1.23364
2025-01-08 16:33:00,1.23363,1.23365,1.23323,1.2333
2025-01-08 16:34:00,1.23332,1.23365,1.23332,1.23362
2025-01-08 16:35:00,1.23362,1.23364,1.23322,1.23332
2025-01-08 16:36:00,1.23333,1.23368,1.23332,1.23364
2025-01-08 16:37:00,1.23366,1.23376,1.23331,1.23365
2025-01-08 16:38:00,1.23366,1.23369,1.23335,1.23355
2025-01-08 16:39:00,1.23354,1.23354,1.23273,1.23273
2025-01-08 16:40:00,1.23275,1.23336,1.23268,1.23327
2025-01-08 16:41:00,1.23333,1.23344,1.23314,1.23323
2025-01-08 16:42:00,1.23324,1.23346,1.23315,1.23323
2025-01-08 16:43:00,1.23323,1.23325,1.23306,1.23312
2025-01-08 16:44:00,1.23314,1.23336,1.23282,1.23336
2025-01-08 16:45:00,1.23337,1.23345,1.23303,1.23308
2025-01-08 16:46:00,1.23304,1.23321,1.23273,1.23274
2025-01-08 16:47:00,1.23274,1.23303,1.2325599999999999,1.23303
2025-01-08 16:48:00,1.23304,1.23347,1.23283,1.23337
2025-01-08 16:49:00,1.23336,1.23346,1.23325,1.23339
2025-01-08 16:50:00,1.23345,1.23396,1.23345,1.23394
2025-01-08 16:51:00,1.23396,1.23416,1.23386,1.23415
2025-01-08 16:52:00,1.23414,1.23414,1.23343,1.23344
2025-01-08 16:53:00,1.23344,1.23355,1.23324,1.23327
2025-01-08 16:54:00,1.23326,1.23326,1.23294,1.23305
2025-01-08 16:55:00,1.23307,1.23307,1.23276,1.23278
2025-01-08 16:56:00,1.23277,1.23304,1.23277,1.23286
2025-01-08 16:57:00,1.23286,1.23286,1.23241,1.23243
2025-01-08 16:58:00,1.23244,1.23301,1.23242,1.23294
2025-01-08 16:59:00,1.23294,1.23297,1.23268,1.23268
2025-01-08 17:00:00,1.23266,1.23304,1.2326,1.23294
2025-01-08 17:01:00,1.23293,1.23309,1.23286,1.23302
2025-01-08 17:02:00,1.23304,1.23356,1.23304,1.23354
2025-01-08 17:03:00,1.23353,1.23393,1.23353,1.23389
2025-01-08 17:04:00,1.23388,1.23432,1.23383,1.23422
2025-01-08 17:05:00,1.23429,1.23465,1.23429,1.23451
2025-01-08 17:06:00,1.2345,1.2352400000000001,1.23444,1.23523
2025-01-08 17:07:00,1.23523,1.23526,1.23475,1.2348
2025-01-08 17:08:00,1.23477,1.2349,1.23464,1.2347299999999999
2025-01-08 17:09:00,1.23472,1.23484,1.23451,1.23475
2025-01-08 17:10:00,1.23475,1.23484,1.23404,1.23408
2025-01-08 17:11:00,1.23407,1.23456,1.23407,1.23425
2025-01-08 17:12:00,1.23425,1.23475,1.23422,1.23475
2025-01-08 17:13:00,1.23475,1.23494,1.23444,1.23455
2025-01-08 17:14:00,1.23454,1.23495,1.23454,1.23477
2025-01-08 17:15:00,1.2347299999999999,1.23483,1.23425,1.23427
2025-01-08 17:16:00,1.23427,1.23453,1.23415,1.23451
2025-01-08 17:17:00,1.23455,1.23486,1.23448,1.23466
2025-01-08 17:18:00,1.23471,1.23486,1.23455,1.2347
2025-01-08 17:19:00,1.2347,1.2347299999999999,1.23449,1.2346300000000001
2025-01-08 17:20:00,1.2346300000000001,1.23464,1.23401,1.23422
2025-01-08 17:21:00,1.23423,1.23451,1.23416,1.23424
2025-01-08 17:22:00,1.23423,1.23434,1.23416,1.23425
2025-01-08 17:23:00,1.23428,1.23449,1.23416,1.23444
2025-01-08 17:24:00,1.23444,1.2345,1.23415,1.2343600000000001
2025-01-08 17:25:00,1.23438,1.23459,1.23427,1.2343600000000001
2025-01-08 17:26:00,1.2343600000000001,1.23446,1.23433,1.23441
2025-01-08 17:27:00,1.23444,1.23447,1.23422,1.23434
2025-01-08 17:28:00,1.23434,1.23435,1.23404,1.23404
2025-01-08 17:29:00,1.23403,1.23425,1.23403,1.23417
2025-01-08 17:30:00,1.23413,1.23434,1.23413,1.23421
2025-01-08 17:31:00,1.23421,1.23426,1.23385,1.23387
2025-01-08 17:32:00,1.23403,1.23432,1.23382,1.2339
2025-01-08 17:33:00,1.23389,1.23418,1.23385,1.23385
2025-01-08 17:34:00,1.23385,1.23396,1.23352,1.23376
2025-01-08 17:35:00,1.23376,1.2343,1.23366,1.23396
2025-01-08 17:36:00,1.23396,1.23399,1.23365,1.23396
2025-01-08 17:37:00,1.23394,1.23415,1.23389,1.23415
2025-01-08 17:38:00,1.23414,1.23414,1.23384,1.23384
2025-01-08 17:39:00,1.23384,1.2340200000000001,1.23354,1.23356
2025-01-08 17:40:00,1.23357,1.23377,1.23334,1.23335
2025-01-08 17:41:00,1.23335,1.23342,1.23291,1.23334
2025-01-08 17:42:00,1.23337,1.23357,1.23336,1.23354
2025-01-08 17:43:00,1.23356,1.23376,1.23339,1.23346
2025-01-08 17:44:00,1.23347,1.23374,1.23343,1.23374
2025-01-08 17:45:00,1.23374,1.23393,1.23363,1.23384
2025-01-08 17:46:00,1.23384,1.23403,1.23325,1.23343
2025-01-08 17:47:00,1.23344,1.23356,1.23323,1.23346
2025-01-08 17:48:00,1.23349,1.23357,1.23336,1.23356
2025-01-08 17:49:00,1.23357,1.23364,1.23342,1.23346
2025-01-08 17:50:00,1.23346,1.23362,1.23332,1.23336
2025-01-08 17:51:00,1.23335,1.23345,1.23316,1.23344
2025-01-08 17:52:00,1.23343,1.23363,1.23343,1.23362
2025-01-08 17:53:00,1.23362,1.23397,1.2336,1.23394
2025-01-08 17:54:00,1.23397,1.23397,1.23374,1.23394
2025-01-08 17:55:00,1.23394,1.23405,1.2337500000000001,1.23395
2025-01-08 17:56:00,1.23395,1.2341199999999999,1.23394,1.2341
2025-01-08 17:57:00,1.2341199999999999,1.2345,1.2341199999999999,1.23419
2025-01-08 17:58:00,1.23417,1.23428,1.23415,1.23417
2025-01-08 17:59:00,1.23416,1.23433,1.23405,1.23429
2025-01-08 18:00:00,1.23428,1.23429,1.2340200000000001,1.23405
