time,open,high,low,close
2025-01-30 16:00:00,160.911,161.045,160.893,160.971
2025-01-30 16:01:00,160.979,161.053,160.979,161.029
2025-01-30 16:02:00,161.024,161.08,160.921,160.922
2025-01-30 16:03:00,160.919,160.935,160.863,160.904
2025-01-30 16:04:00,160.906,160.913,160.779,160.838
2025-01-30 16:05:00,160.837,160.865,160.82,160.85
2025-01-30 16:06:00,160.847,160.873,160.785,160.83
2025-01-30 16:07:00,160.834,160.846,160.762,160.762
2025-01-30 16:08:00,160.756,160.813,160.75,160.788
2025-01-30 16:09:00,160.799,160.846,160.799,160.812
2025-01-30 16:10:00,160.816,160.846,160.812,160.836
2025-01-30 16:11:00,160.835,160.871,160.815,160.817
2025-01-30 16:12:00,160.82,160.82,160.765,160.788
2025-01-30 16:13:00,160.785,160.817,160.761,160.775
2025-01-30 16:14:00,160.776,160.832,160.776,160.815
2025-01-30 16:15:00,160.8,160.812,160.779,160.78
2025-01-30 16:16:00,160.778,160.791,160.751,160.753
2025-01-30 16:17:00,160.755,160.783,160.709,160.756
2025-01-30 16:18:00,160.753,160.777,160.741,160.777
2025-01-30 16:19:00,160.777,160.798,160.763,160.798
2025-01-30 16:20:00,160.802,160.824,160.79,160.805
2025-01-30 16:21:00,160.8,160.879,160.8,160.862
2025-01-30 16:22:00,160.861,160.863,160.813,160.853
2025-01-30 16:23:00,160.852,160.887,160.821,160.842
2025-01-30 16:24:00,160.843,160.891,160.833,160.837
2025-01-30 16:25:00,160.837,160.873,160.822,160.872
2025-01-30 16:26:00,160.869,160.882,160.862,160.878
2025-01-30 16:27:00,160.888,160.932,160.888,160.893
2025-01-30 16:28:00,160.891,160.899,160.843,160.853
2025-01-30 16:29:00,160.856,160.872,160.827,160.854
2025-01-30 16:30:00,160.856,160.9,160.844,160.844
2025-01-30 16:31:00,160.846,160.846,160.79,160.806
2025-01-30 16:32:00,160.804,160.805,160.713,160.715
2025-01-30 16:33:00,160.711,160.725,160.678,160.705
2025-01-30 16:34:00,160.711,160.714,160.591,160.591
2025-01-30 16:35:00,160.589,160.592,160.549,160.566
2025-01-30 16:36:00,160.569,160.593,160.552,160.578
2025-01-30 16:37:00,160.58,160.752,160.578,160.745
2025-01-30 16:38:00,160.742,160.777,160.742,160.771
2025-01-30 16:39:00,160.776,160.79,160.729,160.729
2025-01-30 16:40:00,160.731,160.78,160.72,160.744
2025-01-30 16:41:00,160.746,160.77,160.711,160.742
2025-01-30 16:42:00,160.74,160.753,160.598,160.624
2025-01-30 16:43:00,160.638,160.652,160.594,160.603
2025-01-30 16:44:00,160.601,160.626,160.589,160.625
2025-01-30 16:45:00,160.624,160.646,160.586,160.586
2025-01-30 16:46:00,160.587,160.598,160.529,160.54
2025-01-30 16:47:00,160.542,160.6,160.529,160.599
2025-01-30 16:48:00,160.605,160.672,160.605,160.671
2025-01-30 16:49:00,160.672,160.694,160.612,160.621
2025-01-30 16:50:00,160.622,160.692,160.621,160.692
2025-01-30 16:51:00,160.696,160.696,160.641,160.641
2025-01-30 16:52:00,160.644,160.691,160.634,160.691
2025-01-30 16:53:00,160.693,160.705,160.651,160.666
2025-01-30 16:54:00,160.663,160.696,160.649,160.671
2025-01-30 16:55:00,160.669,160.693,160.65,160.653
2025-01-30 16:56:00,160.652,160.681,160.642,160.642
