time,open,high,low,close
2025-01-13 00:00:00,0.61421,0.61421,0.61421,0.61421
2025-01-13 00:01:00,0.61423,0.61438,0.61405,0.61438
2025-01-13 00:02:00,0.61417,0.61441,0.61417,0.61438
2025-01-13 00:03:00,0.61453,0.61473,0.61438,0.61438
2025-01-13 00:04:00,0.61449,0.61467,0.61449,0.61467
2025-01-13 00:05:00,0.61467,0.6147,0.61467,0.61467
2025-01-13 00:06:00,0.61452,0.61468,0.6145,0.61468
2025-01-13 00:07:00,0.61468,0.61468,0.61449,0.61449
2025-01-13 00:08:00,0.61468,0.61475,0.61453,0.61475
2025-01-13 00:09:00,0.61475,0.61475,0.61453,0.61475
2025-01-13 00:10:00,0.61469,0.61478,0.61469,0.61473
2025-01-13 00:11:00,0.6147,0.61473,0.61466,0.61466
2025-01-13 00:12:00,0.61466,0.61472,0.61465,0.61468
2025-01-13 00:13:00,0.61468,0.61472,0.61468,0.61472
2025-01-13 00:14:00,0.61468,0.61472,0.61468,0.61471
2025-01-13 00:15:00,0.6146,0.61464,0.6146,0.61464
2025-01-13 00:16:00,0.61464,0.61464,0.6146,0.61464
2025-01-13 00:17:00,0.61463,0.61463,0.61453,0.61456
2025-01-13 00:18:00,0.61463,0.61467,0.61452,0.61452
2025-01-13 00:19:00,0.61467,0.61467,0.61452,0.61467
2025-01-13 00:20:00,0.61457,0.61467,0.61456,0.61467
2025-01-13 00:21:00,0.61467,0.61467,0.61432,0.61432
2025-01-13 00:22:00,0.61434,0.61436,0.61433,0.61436
2025-01-13 00:23:00,0.61436,0.61437,0.61433,0.61434
2025-01-13 00:24:00,0.61434,0.61435,0.61434,0.61435
2025-01-13 00:25:00,0.61441,0.61441,0.61415,0.61435
2025-01-13 00:26:00,0.61432,0.61434,0.61432,0.61434
2025-01-13 00:27:00,0.61434,0.61435,0.61433,0.61434
2025-01-13 00:28:00,0.61435,0.61435,0.61428,0.61434
2025-01-13 00:29:00,0.61433,0.61442,0.61433,0.61435
2025-01-13 00:30:00,0.61435,0.61454,0.61435,0.61437
