time,open,high,low,close
2025-01-27 00:00:00,193.902,193.902,193.902,193.902
2025-01-27 00:01:00,194.02,194.599,194.02,194.108
2025-01-27 00:02:00,194.107,194.115,194.101,194.101
2025-01-27 00:03:00,194.102,194.115,194.056,194.056
2025-01-27 00:04:00,194.057,194.099,194.057,194.078
2025-01-27 00:05:00,194.079,194.107,194.079,194.08
2025-01-27 00:06:00,194.079,194.101,194.078,194.094
2025-01-27 00:07:00,194.093,194.1,194.093,194.093
2025-01-27 00:08:00,194.092,194.099,194.09,194.097
2025-01-27 00:09:00,194.098,194.104,194.091,194.098
2025-01-27 00:10:00,194.097,194.105,194.092,194.105
2025-01-27 00:11:00,194.106,194.111,194.097,194.097
2025-01-27 00:12:00,194.096,194.163,194.087,194.134
2025-01-27 00:13:00,194.135,194.135,194.099,194.099
2025-01-27 00:14:00,194.098,194.098,194.096,194.098
2025-01-27 00:15:00,194.099,194.138,194.099,194.133
2025-01-27 00:16:00,194.133,194.137,194.132,194.137
2025-01-27 00:17:00,194.137,194.18,194.137,194.18
2025-01-27 00:18:00,194.138,194.178,194.134,194.134
2025-01-27 00:19:00,194.138,194.184,194.138,194.184
2025-01-27 00:20:00,194.19,194.195,194.178,194.193
2025-01-27 00:21:00,194.192,194.193,194.178,194.187
2025-01-27 00:22:00,194.181,194.181,194.146,194.146
2025-01-27 00:23:00,194.145,194.146,194.14,194.141
2025-01-27 00:24:00,194.141,194.142,194.134,194.137
2025-01-27 00:25:00,194.137,194.14,194.134,194.135
2025-01-27 00:26:00,194.136,194.136,194.134,194.136
2025-01-27 00:27:00,194.134,194.136,194.125,194.125
2025-01-27 00:28:00,194.125,194.147,194.125,194.142
2025-01-27 00:29:00,194.143,194.143,194.134,194.137
2025-01-27 00:30:00,194.139,194.159,194.139,194.156
2025-01-27 00:31:00,194.151,194.161,194.151,194.161
2025-01-27 00:32:00,194.133,194.208,194.132,194.208
2025-01-27 00:33:00,194.211,194.211,194.195,194.195
2025-01-27 00:34:00,194.188,194.215,194.188,194.196
2025-01-27 00:35:00,194.214,194.214,194.192,194.192
2025-01-27 00:36:00,194.211,194.217,194.204,194.207
2025-01-27 00:37:00,194.217,194.217,194.201,194.202
2025-01-27 00:38:00,194.205,194.208,194.202,194.207
2025-01-27 00:39:00,194.204,194.21,194.203,194.207
2025-01-27 00:40:00,194.208,194.218,194.208,194.209
2025-01-27 00:41:00,194.216,194.216,194.203,194.203
2025-01-27 00:42:00,194.202,194.202,194.166,194.168
2025-01-27 00:43:00,194.168,194.218,194.166,194.204
2025-01-27 00:44:00,194.204,194.218,194.204,194.204
2025-01-27 00:45:00,194.21,194.219,194.21,194.217
2025-01-27 00:46:00,194.218,194.22,194.214,194.215
2025-01-27 00:47:00,194.216,194.225,194.216,194.224
2025-01-27 00:48:00,194.234,194.235,194.227,194.233
2025-01-27 00:49:00,194.223,194.231,194.218,194.226
2025-01-27 00:50:00,194.236,194.237,194.217,194.217
2025-01-27 00:51:00,194.228,194.228,194.209,194.227
2025-01-27 00:52:00,194.224,194.242,194.215,194.239
2025-01-27 00:53:00,194.24,194.242,194.232,194.238
2025-01-27 00:54:00,194.24,194.276,194.24,194.262
